lat,lon,population,original_population,renewable_cost,storage_cost,electrical_storage_cost,thermal_storage_cost,lng_cost,other_equipment_cost,discard_cost,load_shedding_cost,renewable_cost_per_capita,storage_cost_per_capita,electrical_storage_cost_per_capita,thermal_storage_cost_per_capita,lng_cost_per_capita,other_equipment_cost_per_capita,discard_cost_per_capita,load_shedding_cost_per_capita,renewable_investment,renewable_om,storage_investment,storage_om,electrical_storage_investment,electrical_storage_om,thermal_storage_investment,thermal_storage_om,other_investment,other_om,lng_investment,lng_om,lng_purchase,IPCC_Region_Name,IPCC_Region_Code,Continent
-3.453251,132.680072,210,210,87490.02860204886,15059.65320078775,0.0,15059.65320078775,0.0,1760.6151956149101,0.0,0.0,416.6191838192803,71.71263428946548,0.0,71.71263428946548,0.0,8.383881883880525,0.0,0.0,54644.420471884136,32845.60813016472,11592.436139513764,3467.2170612739874,0.0,0.0,11592.436139513764,3467.2170612739874,1409.3442947021683,351.27090091274187,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.467744,153.214359,500,1031,210363.53065494134,39488.0221248209,7.834517198690557e-08,39488.02212474255,0.0,4518.096882897248,7.6608720682594e-10,0.0,420.7270613098827,78.9760442496418,1.5669034397381112e-10,78.9760442494851,0.0,9.036193765794497,1.5321744136518801e-12,0.0,131767.10017317487,78596.43048176647,30396.607986546984,9091.414138273907,6.030759081822137e-08,1.8037581168684194e-08,30396.607986486677,9091.41413825587,3616.664266378187,901.4326165190612,0.0,0.0,0.0,Equatorial.Pacific-Ocean,EPO,PACIFIC
-3.507955,116.380385,500,10897,208876.65068637131,38278.19147959403,0.0,38278.19147959403,0.0,4328.628306471257,0.0,0.0,417.7533013727426,76.55638295918807,0.0,76.55638295918807,0.0,8.657256612942515,0.0,0.0,130653.60949954671,78223.0411868246,29465.31931027883,8812.872169315204,0.0,0.0,29465.31931027883,8812.872169315204,3464.997702397379,863.6306040738784,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.553404,128.655342,500,33283,211552.0601755259,41886.92123007873,0.0,41886.92123007873,0.0,4602.038996024428,0.0,0.0,423.1041203510518,83.77384246015747,0.0,83.77384246015747,0.0,9.204077992048857,0.0,0.0,132866.0850184756,78685.97515705028,32243.2032774255,9643.717952653235,0.0,0.0,32243.2032774255,9643.717952653235,3683.858584884405,918.1804111400234,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.571715,128.483358,500,23687,212243.10680276883,41617.54925450823,0.0,41617.54925450823,0.0,4628.126486951441,0.0,0.0,424.48621360553767,83.23509850901647,0.0,83.23509850901647,0.0,9.256252973902882,0.0,0.0,133388.31223843308,78854.79456433577,32035.849403937074,9581.699850571158,0.0,0.0,32035.849403937074,9581.699850571158,3704.7412039783735,923.385282973067,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.597413,123.118117,500,644,211513.6990592804,42192.59585250839,0.0,42192.59585250839,0.0,4614.754240638098,0.0,0.0,423.02739811856077,84.38519170501678,0.0,84.38519170501678,0.0,9.229508481276197,0.0,0.0,132850.15804632392,78663.54101295648,32478.501759584466,9714.094092923924,0.0,0.0,32478.501759584466,9714.094092923924,3694.0369347570236,920.7173058810741,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.647212,116.169716,500,134097,208861.1956495337,38271.16992010399,0.0,38271.16992010399,0.0,4315.979985127941,0.0,0.0,417.7223912990674,76.54233984020797,0.0,76.54233984020797,0.0,8.631959970255883,0.0,0.0,130639.38292438112,78221.81272515257,29459.91433986531,8811.255580238681,0.0,0.0,29459.91433986531,8811.255580238681,3454.872923531923,861.1070615960182,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.64725,128.1474,500,319475,212921.66595161404,41445.58946732439,0.0,41445.58946732439,0.0,4688.433631679599,0.0,0.0,425.8433319032281,82.89117893464878,0.0,82.89117893464878,0.0,9.376867263359198,0.0,0.0,133894.5907760838,79027.07517553025,31903.480296566875,9542.109170757518,0.0,0.0,31903.480296566875,9542.109170757518,3753.016108434553,935.4175232450457,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.668319,128.78396,500,1647,212094.83822891794,41830.76240086103,0.0,41830.76240086103,0.0,4634.074591598816,0.0,0.0,424.1896764578359,83.66152480172205,0.0,83.66152480172205,0.0,9.268149183197632,0.0,0.0,133256.60937430963,78838.22885460831,32199.974018909637,9630.788381951392,0.0,0.0,32199.974018909637,9630.788381951392,3709.5025665804624,924.5720250183537,0.0,0.0,0.0,S.E.Asia,SEA,ASIA
-3.789909,133.89609,76,76,31204.332400182004,5003.742636051586,0.0,5003.742636051586,1.6307015309172253,752.7743554222465,0.0106789475658115,0.0,410.5833210550264,65.8387188954156,0.0,65.8387188954156,0.02145659909101612,9.904925729240086,0.00014051246797120394,0.0,19411.65648343766,11792.675916744345,3851.7199694848264,1152.022666566759,0.0,0.0,3851.7199694848264,1152.022666566759,575.3045817329415,177.46977368930493,0.15345354401332142,0.0382474068660446,1.4390005800378591,S.E.Asia,SEA,ASIA
